Code,Year,Fertility rate,Population,Life expectancy
bel,1981,1.66,9850669,73.61
bel,1982,1.61,9862327,73.81
bel,1983,1.57,9869132,73.97
bel,1984,1.54,9874586,74.31
bel,1985,1.51,9880337,74.61
bel,1986,1.54,9886984,74.91
bel,1987,1.54,9899147,75.31
bel,1988,1.57,9916565,75.66
bel,1989,1.58,9936573,75.86
bel,1990,1.62,9960968,76.15
bel,1991,1.66,9998961,76.36
bel,1992,1.65,10045987,76.48
bel,1993,1.61,10084931,76.58
bel,1994,1.56,10116005,76.79
bel,1995,1.56,10137265,77.01
bel,1996,1.59,10156969,77.31
bel,1997,1.6,10181464,77.52
bel,1998,1.6,10203182,77.67
bel,1999,1.62,10226682,77.84
bel,2000,1.67,10251717,78.04
bel,2001,1.67,10287004,78.3
bel,2002,1.65,10332973,78.45
bel,2003,1.67,10376260,78.68
bel,2004,1.72,10421292,79.08
bel,2005,1.76,10478886,79.32
bel,2006,1.8,10548442,79.64
bel,2007,1.82,10625493,79.76
bel,2008,1.85,10709708,79.88
bel,2009,1.84,10812935,80.04
bel,2010,1.86,10936626,80.23
bel,2011,1.81,11038631,80.4
bel,2012,1.8,11107518,80.48
bel,2013,1.76,11160276,80.67
bel,2014,1.74,11210119,81.03
bel,2015,1.7,11275335,81.09
bel,2016,1.68,11332701,81.31
bel,2017,1.65,11376581,81.38
bel,2018,1.62,11428605,81.4
bel,2019,1.6,11490618,81.41
bel,2020,1.55,11540107,80.37
bel,2021,1.6,11570844,81.45
bel,2022,1.53,11641820,81.87
bel,2023,1.47,11712893,82.03
ben,1960,6.282,2517286,44.78
ben,1961,6.402,2559223,45.05
ben,1962,6.457,2604659,45.32
ben,1963,6.51,2652908,45.8
ben,1964,6.565,2704003,46.25
ben,1965,6.605,2757936,46.76
ben,1966,6.625,2814317,47.2
ben,1967,6.643,2872997,47.61
ben,1968,6.669,2934257,47.96
ben,1969,6.705,2998222,48.2
ben,1970,6.735,3065057,48.54
ben,1971,6.766,3134767,48.8
ben,1972,6.799,3207543,49.32
ben,1973,6.809,3283496,49.87
ben,1974,6.822,3362633,50.4
ben,1975,6.83,3445407,50.76
ben,1976,6.83,3532196,51.18
ben,1977,6.832,3623202,51.57
ben,1978,6.824,3718305,51.97
ben,1979,6.905,3818528,52.37
ben,1980,6.989,3925251,52.71
ben,1981,7.056,4038307,53.01
ben,1982,7.055,4156596,53.24
ben,1983,7.045,4278978,53.43
ben,1984,7.031,4405895,53.63
ben,1985,7.003,4538012,53.94
ben,1986,6.962,4675420,54.34
ben,1987,6.918,4818486,54.73
ben,1988,6.871,4967341,55.18
ben,1989,6.815,5121657,55.34
ben,1990,6.741,5281479,55.73
ben,1991,6.666,5446932,55.98
ben,1992,6.593,5617844,56.39
ben,1993,6.51,5872706,56.7
ben,1994,6.419,6096506,56.77
ben,1995,6.33,6226773,56.89
ben,1996,6.279,6391858,56.86
ben,1997,6.23,6583365,57.07
ben,1998,6.136,6789489,57.17
ben,1999,6.032,7002818,57.34
ben,2000,5.937,7221619,57.39
ben,2001,5.848,7445596,57.58
ben,2002,5.793,7675426,57.88
ben,2003,5.763,7913070,58.12
ben,2004,5.718,8159094,58.46
ben,2005,5.692,8426144,58.81
ben,2006,5.673,8693242,59.13
ben,2007,5.627,8953969,59.5
ben,2008,5.548,9228466,60.14
ben,2009,5.491,9509423,60.73
ben,2010,5.452,9797484,61.1
ben,2011,5.436,10093623,61.41
ben,2012,5.429,10397657,61.72
ben,2013,5.41,10708834,62.02
ben,2014,5.374,11030004,62.32
ben,2015,5.32,11360681,62.64
ben,2016,5.254,11697842,63.02
ben,2017,5.155,12039780,63.41
ben,2018,5.031,12383347,63.96
ben,2019,4.9,12726755,64.49
ben,2020,4.795,13070169,64.1
ben,2021,4.707,13413417,63.82
ben,2022,4.634,13759501,63.96
ben,2023,4.556,14111034,64.49
bfa,1960,6.248,4778621,39.54
bfa,1961,6.286,4848224,39.87
bfa,1962,6.322,4919672,40.42
bfa,1963,6.356,4993623,40.91
bfa,1964,6.419,5071034,41.42
bfa,1965,6.471,5152833,41.95
bfa,1966,6.527,5237933,42.51
bfa,1967,6.585,5326348,42.8
bfa,1968,6.645,5418644,43.22
bfa,1969,6.664,5513177,43.57
bfa,1970,6.685,5610304,44.06
bfa,1971,6.698,5707999,44.25
bfa,1972,6.719,5807234,44.77
bfa,1973,6.77,5911927,45.05
bfa,1974,6.842,6024904,45.5
bfa,1975,6.913,6147569,46.04
bfa,1976,6.952,6280635,46.48
bfa,1977,7.046,6428734,46.9
bfa,1978,7.148,6590984,47.47
bfa,1979,7.194,6763903,48.03
bfa,1980,7.222,6947900,48.64
bfa,1981,7.256,7140271,48.86
bfa,1982,7.253,7340197,49.5
bfa,1983,7.251,7551129,49.86
bfa,1984,7.245,7772256,50.25
bfa,1985,7.242,7999935,50.64
bfa,1986,7.218,8228847,50.87
bfa,1987,7.168,8457109,50.93
bfa,1988,7.109,8687435,50.81
bfa,1989,7.047,8921175,50.86
bfa,1990,7.009,9159356,50.67
bfa,1991,6.973,9394632,50.62
bfa,1992,6.936,9629275,50.51
bfa,1993,6.889,9871713,50.53
bfa,1994,6.843,10123798,50.57
bfa,1995,6.814,10386722,50.66
bfa,1996,6.779,10655942,49.95
bfa,1997,6.724,10934223,50.76
bfa,1998,6.661,11240664,51.63
bfa,1999,6.586,11574928,52.08
bfa,2000,6.519,11925546,52.48
bfa,2001,6.431,12295001,52.88
bfa,2002,6.339,12680897,53.42
bfa,2003,6.28,13082532,54
bfa,2004,6.216,13500533,54.63
bfa,2005,6.182,13932123,55.3
bfa,2006,6.17,14373707,55.98
bfa,2007,6.11,14816307,56.49
bfa,2008,6.05,15258093,57.13
bfa,2009,5.992,15710066,57.57
bfa,2010,5.936,16176498,57.94
bfa,2011,5.869,16661908,58.31
bfa,2012,5.793,17172287,58.6
bfa,2013,5.697,17695409,58.94
bfa,2014,5.595,18229461,59.43
bfa,2015,5.478,18777487,59.9
bfa,2016,5.331,19334856,60.34
bfa,2017,5.17,19894407,60.83
bfa,2018,4.921,20438288,61.29
bfa,2019,4.681,20961952,61.67
bfa,2020,4.44,21478690,61.36
bfa,2021,4.361,21995243,60.88
bfa,2022,4.275,22509038,61.39
bfa,2023,4.186,23025776,62.21
bgd,1960,6.742,51828660,43.82
bgd,1961,6.78,53310348,44.56
bgd,1962,6.806,54881146,45.49
bgd,1963,6.798,56504402,45.43
bgd,1964,6.785,58178374,46.72
bgd,1965,6.771,59902519,45.87
bgd,1966,6.766,61669806,47.73
bgd,1967,6.79,63510929,48.04
bgd,1968,6.791,65408276,48.37
bgd,1969,6.806,67294133,48.68
bgd,1970,6.839,69058894,42.2
bgd,1971,6.831,70276758,42.35
bgd,1972,6.816,71641519,49.39
bgd,1973,6.8,73722294,49.91
bgd,1974,6.778,75839348,49.57
bgd,1975,6.728,77854351,50.62
bgd,1976,6.66,79855318,51.24
bgd,1977,6.583,81867264,51.57
bgd,1978,6.509,83889655,52.11
bgd,1979,6.421,85935072,52.86
bgd,1980,6.326,88016432,53.22
bgd,1981,6.237,90303105,53.38
bgd,1982,6.118,92814507,53.65
bgd,1983,5.906,95335155,53.08
bgd,1984,5.732,97814966,53.57
bgd,1985,5.539,100253825,53.75
bgd,1986,5.302,102635572,54.95
bgd,1987,5.075,104959291,55.79
bgd,1988,4.849,107216008,56.48
bgd,1989,4.695,109433799,57.68
bgd,1990,4.506,111633717,58.19
bgd,1991,4.261,113787109,56.79
bgd,1992,4.027,115952192,60.24
bgd,1993,3.832,118132360,61.03
bgd,1994,3.737,120343179,61.79
bgd,1995,3.588,122600370,62.24
bgd,1996,3.505,124862179,63.08
bgd,1997,3.502,127198069,63.84
bgd,1998,3.427,129622332,64.52
bgd,1999,3.357,132108065,65.11
bgd,2000,3.279,134544304,65.47
bgd,2001,3.203,136805810,65.99
bgd,2002,3.126,138933658,66.34
bgd,2003,3.029,140970351,66.66
bgd,2004,2.94,142902856,67.12
bgd,2005,2.846,144715786,67.44
bgd,2006,2.755,146405973,67.79
bgd,2007,2.666,147989278,68.22
bgd,2008,2.577,149474264,68.98
bgd,2009,2.484,150873714,69.58
bgd,2010,2.38,152201981,70.04
bgd,2011,2.309,153591076,71.14
bgd,2012,2.263,155070101,72.26
bgd,2013,2.247,156532141,72.81
bgd,2014,2.228,157964929,73.05
bgd,2015,2.227,159383179,73.59
bgd,2016,2.227,160811932,73.91
bgd,2017,2.205,162186147,73.9
bgd,2018,2.193,163523103,74.24
bgd,2019,2.18,164913055,74.55
bgd,2020,2.175,166298024,73.7
bgd,2021,2.173,167658854,74.12
bgd,2022,2.179,169384897,75.47
bgd,2023,2.163,171466990,75.76
bgr,1960,2.31,7862926,69.39
bgr,1961,2.29,7938300,70.28
bgr,1962,2.24,8008325,70
bgr,1963,2.21,8073731,70.55
bgr,1964,2.19,8140084,71.34
bgr,1965,2.09,8202416,71.52
bgr,1966,2.03,8258785,71.36
bgr,1967,2.02,8311124,70.94
bgr,1968,2.27,8370638,71.38
bgr,1969,2.27,8435276,70.72
bgr,1970,2.17,8490825,71.47
bgr,1971,2.1,8538898,71
bgr,1972,2.03,8579913,71.14
bgr,1973,2.15,8624800,71.51
bgr,1974,2.29,8682755,71.28
bgr,1975,2.23,8723148,71.26
bgr,1976,2.24,8759438,71.42
bgr,1977,2.21,8804686,70.95
bgr,1978,2.15,8813746,71.16
bgr,1979,2.16,8824992,71.14
bgr,1980,2.05,8859537,71.22
bgr,1981,2,8887801,71.31
bgr,1982,2.01,8912732,70.96
bgr,1983,2.01,8933326,70.88
bgr,1984,2.01,8952604,70.55
bgr,1985,1.97,8958854,70.36
bgr,1986,2.02,8963469,70.38
bgr,1987,1.96,8976204,70.29
bgr,1988,1.97,8985715,70.09
bgr,1989,1.9,8936380,70.08
bgr,1990,1.82,8822365,70.08
bgr,1991,1.66,8695797,70.12
bgr,1992,1.55,8559101,69.85
bgr,1993,1.46,8466533,69.72
bgr,1994,1.37,8416917,69.3
bgr,1995,1.23,8357574,69.42
bgr,1996,1.23,8291398,69.31
bgr,1997,1.09,8217102,68.91
bgr,1998,1.11,8138194,69.44
bgr,1999,1.23,8067462,69.96
bgr,2000,1.26,8000520,70.16
bgr,2001,1.21,7928452,70.43
bgr,2002,1.23,7861943,70.71
bgr,2003,1.26,7804409,70.93
bgr,2004,1.33,7749430,71.05
bgr,2005,1.37,7695050,71.12
bgr,2006,1.44,7640294,71.21
bgr,2007,1.49,7586888,71.55
bgr,2008,1.56,7535592,71.87
bgr,2009,1.66,7488011,72.11
bgr,2010,1.57,7437599,72.34
bgr,2011,1.51,7380025,72.65
bgr,2012,1.5,7317014,73
bgr,2013,1.54,7264600,73.27
bgr,2014,1.62,7223449,73.04
bgr,2015,1.64,7177517,73.24
bgr,2016,1.67,7127434,73.31
bgr,2017,1.71,7075636,73.34
bgr,2018,1.73,7024745,73.3
bgr,2019,1.79,6975469,73.35
bgr,2020,1.77,6933652,71.96
bgr,2021,1.8,6877225,70.16
bgr,2022,1.78,6825864,69.9
bgr,2023,1.81,6795803,71.18
bhr,1960,7.262,165477,57.27
bhr,1961,7.231,172346,58.06
bhr,1962,7.185,179349,58.79
bhr,1963,7.137,186501,59.51
bhr,1964,7.091,193816,60.22
bhr,1965,7.027,200866,60.86
bhr,1966,6.944,207543,61.53
bhr,1967,6.843,214189,62.14
bhr,1968,6.708,219337,62.86
bhr,1969,6.57,222469,63.52
bhr,1970,6.428,224809,64.18
bhr,1971,6.284,230733,64.9
bhr,1972,6.139,242113,65.4
bhr,1973,5.965,255320,65.99
bhr,1974,5.787,269038,66.44
bhr,1975,5.618,283243,66.84
bhr,1976,5.454,297863,67.17
bhr,1977,5.287,312823,67.53
bhr,1978,5.12,328046,66.92
bhr,1979,4.937,343457,68.16
bhr,1980,4.762,358978,68.36
bhr,1981,4.602,373524,68.73
bhr,1982,4.505,386983,68.98
bhr,1983,4.406,400707,69.16
bhr,1984,4.303,415154,69.22
bhr,1985,4.281,430358,69.43
bhr,1986,4.254,446286,69.02
bhr,1987,4.133,462854,69.39
bhr,1988,4.04,479929,69.43
bhr,1989,3.956,497327,69.5
bhr,1990,3.817,514797,69.53
bhr,1991,3.625,531869,69.55
bhr,1992,3.548,547749,69.75
bhr,1993,3.461,562809,70.08
bhr,1994,3.291,577952,70.35
bhr,1995,3.128,593222,70.55
bhr,1996,2.986,608593,70.68
bhr,1997,2.924,624005,70.92
bhr,1998,2.889,639378,71.05
bhr,1999,2.899,654614,71.2
bhr,2000,2.798,669581,71.68
bhr,2001,2.653,699956,73.41
bhr,2002,2.699,752197,72.68
bhr,2003,2.778,811276,72.15
bhr,2004,2.774,871442,72.31
bhr,2005,2.67,932604,72.66
bhr,2006,2.464,994618,72.95
bhr,2007,2.282,1057405,73.59
bhr,2008,2.152,1120714,74.01
bhr,2009,2.047,1183605,74.49
bhr,2010,1.987,1213244,74.96
bhr,2011,2.025,1206728,75.32
bhr,2012,2.11,1216303,75.73
bhr,2013,2.166,1257203,76.16
bhr,2014,2.149,1312848,76.57
bhr,2015,2.113,1369650,76.75
bhr,2016,2.042,1429604,76.8
bhr,2017,1.984,1481995,76.76
bhr,2018,1.911,1497626,76.98
bhr,2019,1.843,1485670,77.03
bhr,2020,1.86,1483077,76.22
bhr,2021,1.852,1501764,75.82
bhr,2022,1.839,1533459,76.29
bhr,2023,1.824,1569666,77.68
bhs,1960,5.093,116317,61.93
bhs,1961,5.156,122197,62.66
bhs,1962,5.125,128493,63.12
bhs,1963,5.062,135087,63.56
bhs,1964,4.969,141528,64.43
bhs,1965,4.884,147952,63.28
bhs,1966,4.788,154874,64.56
bhs,1967,4.689,162267,64.44
bhs,1968,4.556,170089,64.73
bhs,1969,4.38,177981,65.09
bhs,1970,4.212,184982,65.4
bhs,1971,4.058,190857,65.75
bhs,1972,3.886,196055,66.29
bhs,1973,3.726,200791,66.79
bhs,1974,3.572,205342,67.49
bhs,1975,3.424,209886,68.21
bhs,1976,3.297,214501,68.43
bhs,1977,3.167,219157,68.4
bhs,1978,3.052,223761,68.5
bhs,1979,2.937,228230,68.57
bhs,1980,2.842,232526,68.62
bhs,1981,2.771,236614,68.74
bhs,1982,2.708,240614,69.38
bhs,1983,2.652,244698,70.05
bhs,1984,2.591,248863,70.35
bhs,1985,2.546,253154,70.21
bhs,1986,2.529,257536,70.04
bhs,1987,2.52,261935,70.16
bhs,1988,2.519,266448,70.44
bhs,1989,2.523,271178,70.6
bhs,1990,2.52,275945,70.86
bhs,1991,2.51,280731,71.04
bhs,1992,2.71,285927,71.01
bhs,1993,2.61,291339,70.72
bhs,1994,2.472,296509,70.54
bhs,1995,2.419,301461,70.77
bhs,1996,2.353,306268,70.4
bhs,1997,2.293,310904,71.1
bhs,1998,2.232,315368,71.41
bhs,1999,2.134,319614,70.77
bhs,2000,2.06,323835,71.25
bhs,2001,2.02,327836,71.26
bhs,2002,1.984,331614,71.9
bhs,2003,1.971,335618,72.41
bhs,2004,1.98,339782,72.42
bhs,2005,2.008,343894,73.18
bhs,2006,2.019,348375,73.01
bhs,2007,2.035,353334,73.61
bhs,2008,1.999,358120,73.49
bhs,2009,2.011,362810,73.2
bhs,2010,1.837,367478,73.24
bhs,2011,1.791,371729,73.22
bhs,2012,1.761,375469,73.3
bhs,2013,1.738,378953,73.5
bhs,2014,1.687,382298,73.59
bhs,2015,1.574,385346,73.35
bhs,2016,1.495,388055,73.68
bhs,2017,1.424,390485,73.77
bhs,2018,1.404,392717,73.84
bhs,2019,1.397,394675,73.36
bhs,2020,1.386,395863,74.88
bhs,2021,1.382,396373,73.77
bhs,2022,1.379,397538,76.61
bhs,2023,1.373,399440,76.75
bih,1960,3.963,3281381,61.27
bih,1961,3.888,3348035,63
bih,1962,3.805,3407532,62.22
bih,1963,3.7,3461942,63.53
bih,1964,3.6,3513441,63.36
bih,1965,3.53,3562834,64.15
bih,1966,3.394,3610562,65.83
bih,1967,3.219,3656223,65.29
bih,1968,3.076,3698794,65.52
bih,1969,2.954,3737765,65.05
bih,1970,2.791,3773247,65.92
bih,1971,2.749,3809376,66.58
bih,1972,2.672,3848271,66.73
bih,1973,2.539,3887376,67.6
bih,1974,2.454,3926472,68.14
bih,1975,2.389,3965743,68.31
bih,1976,2.314,4004552,68.94
bih,1977,2.197,4042124,69.22
bih,1978,2.081,4078240,69.23
bih,1979,1.993,4113300,69.54
bih,1980,1.98,4148426,69.74
bih,1981,2.024,4184217,69.9
bih,1982,2.052,4221100,69.98
bih,1983,2.049,4258728,69.62
bih,1984,2.015,4295536,70.2
bih,1985,1.96,4330364,71.42
bih,1986,1.909,4362115,71.87
bih,1987,1.879,4390246,72.03
bih,1988,1.849,4414404,72.23
bih,1989,1.792,4433983,72.34
bih,1990,1.786,4448652,73.21
bih,1991,1.782,4458343,72.52
bih,1992,1.758,4234616,68.07
bih,1993,1.729,3904482,69.04
bih,1994,1.698,3725412,70.69
bih,1995,1.669,3715564,66.2
bih,1996,1.652,3875246,73.51
bih,1997,1.686,4018227,73.94
bih,1998,1.561,4089356,74.92
bih,1999,1.366,4130305,75.41
bih,2000,1.282,4159771,75.46
bih,2001,1.23,4179438,75.25
bih,2002,1.231,4188002,75.06
bih,2003,1.219,4178523,75.28
bih,2004,1.221,4140987,75.47
bih,2005,1.203,4096493,75.29
bih,2006,1.18,4063272,75.56
bih,2007,1.19,4013424,75.26
bih,2008,1.21,3947544,75.9
bih,2009,1.267,3879794,76.08
bih,2010,1.26,3811472,76.31
bih,2011,1.209,3741798,76.43
bih,2012,1.252,3670113,76.66
bih,2013,1.278,3610859,76.64
bih,2014,1.262,3564829,76.67
bih,2015,1.322,3518541,76.47
bih,2016,1.36,3473003,76.66
bih,2017,1.419,3428682,76.83
bih,2018,1.504,3387000,76.87
bih,2019,1.509,3345533,76.96
bih,2020,1.515,3299349,75.95
bih,2021,1.49,3244907,75.03
bih,2022,1.481,3204802,75.02
bih,2023,1.486,3185073,75.9
blr,1960,2.67,8207998,71.03
blr,1961,2.59,8320433,71.48
blr,1962,2.5,8424480,71.21
blr,1963,2.4,8517704,71.8
blr,1964,2.31,8602838,72.8
blr,1965,2.27,8679929,72.61
blr,1966,2.29,8752970,72.8
blr,1967,2.26,8823254,72.61
blr,1968,2.22,8891328,72.7
blr,1969,2.26,8954597,72.45
blr,1970,2.31,9014897,72.13
blr,1971,2.31,9079747,72.36
blr,1972,2.28,9144633,72.16
blr,1973,2.25,9205712,72.27
blr,1974,2.21,9265678,72.48
blr,1975,2.17,9324281,71.88
blr,1976,2.12,9380086,71.73
blr,1977,2.08,9434943,71.59
blr,1978,2.06,9485805,71.48
blr,1979,2.05,9537705,71.2
blr,1980,2.03,9603171,71.04
blr,1981,2.02,9678048,71.25
blr,1982,2.05,9748282,71.4
blr,1983,2.11,9815555,71.2
blr,1984,2.11,9881694,70.54
blr,1985,2.09,9944186,71.06
blr,1986,2.09,10004288,72.35
blr,1987,2.03,10057605,72.15
blr,1988,2.031,10107637,72.15
blr,1989,2.026,10158785,71.63
blr,1990,1.913,10186261,71.31
blr,1991,1.805,10193889,70.84
blr,1992,1.764,10217561,70.35
blr,1993,1.623,10241320,69.29
blr,1994,1.533,10230187,69.13
blr,1995,1.406,10197463,68.68
blr,1996,1.335,10164028,68.88
blr,1997,1.25,10122364,68.69
blr,1998,1.3,10080578,68.44
blr,1999,1.31,10039223,68.18
blr,2000,1.317,9991313,69.03
blr,2001,1.286,9938065,68.57
blr,2002,1.24,9873450,68.05
blr,2003,1.232,9803176,68.58
blr,2004,1.233,9735091,68.99
blr,2005,1.252,9667838,68.85
blr,2006,1.335,9608036,69.48
blr,2007,1.429,9563133,70.36
blr,2008,1.488,9529358,70.53
blr,2009,1.509,9507337,70.62
blr,2010,1.494,9490752,70.61
blr,2011,1.515,9472735,70.54
blr,2012,1.62,9463076,72.32
blr,2013,1.668,9464453,72.76
blr,2014,1.696,9472708,73.14
blr,2015,1.724,9487293,73.66
blr,2016,1.733,9499064,73.84
blr,2017,1.541,9495790,73.84
blr,2018,1.448,9480031,73.98
blr,2019,1.382,9435419,74.02
blr,2020,1.369,9350944,72.32
blr,2021,1.371,9251365,72.24
blr,2022,1.326,9173237,73.05
blr,2023,1.208,9115680,74.83
blz,1960,6.5,91318,63.93
blz,1961,6.48,93632,57.9
blz,1962,6.46,96042,64.86
blz,1963,6.44,98704,65.52
blz,1964,6.42,101603,66.05
blz,1965,6.4,104675,66.43
blz,1966,6.379,107906,66.53
blz,1967,6.358,111272,66.73
blz,1968,6.337,114713,67.12
blz,1969,6.316,118040,67.31
blz,1970,6.299,120736,67.51
blz,1971,6.288,122805,67.96
blz,1972,6.284,124676,68.21
blz,1973,6.285,126445,68.55
blz,1974,6.287,128185,69.14
blz,1975,6.278,130387,69.56
blz,1976,6.25,133099,69.61
blz,1977,6.195,135887,69.92
blz,1978,6.109,138713,70.05
blz,1979,5.992,141678,70.73
blz,1980,5.849,145062,70.87
blz,1981,5.684,148786,71.3
blz,1982,5.497,152548,71.57
blz,1983,5.309,156297,71.73
blz,1984,5.115,160044,71.87
blz,1985,4.997,163796,72.08
blz,1986,4.937,167554,72.44
blz,1987,4.883,171338,72.76
blz,1988,4.868,175180,72.89
blz,1989,4.864,179107,72.76
blz,1990,4.802,183076,72.79
blz,1991,4.595,187040,73.08
blz,1992,4.429,190983,73.56
blz,1993,4.206,194902,73.47
blz,1994,3.973,199097,73.18
blz,1995,3.876,204146,72.9
blz,1996,3.755,210310,72.23
blz,1997,3.737,217446,71.43
blz,1998,3.752,225173,70.64
blz,1999,3.726,233059,70.31
blz,2000,3.633,240799,69.98
blz,2001,3.526,248379,70.61
blz,2002,3.43,256009,71.43
blz,2003,3.335,263780,71.84
blz,2004,3.252,271688,72.02
blz,2005,3.173,279731,72.43
blz,2006,3.021,287878,72.63
blz,2007,2.885,296100,73.11
blz,2008,2.78,304361,73.62
blz,2009,2.659,312614,73.66
blz,2010,2.552,320245,73.58
blz,2011,2.531,327298,73.84
blz,2012,2.51,334414,74.25
blz,2013,2.498,341627,74.35
blz,2014,2.474,348923,74.25
blz,2015,2.433,356333,74.19
blz,2016,2.396,364705,74.37
blz,2017,2.368,373202,74.5
blz,2018,2.343,380226,74.39
blz,2019,2.142,385829,74.46
blz,2020,2.04,390812,73.37
blz,2021,1.837,395346,70.97
blz,2022,1.949,402733,71.47
blz,2023,2.007,411106,75.15
bol,1960,6.273,3702323,43
bol,1961,6.257,3778731,43.26
bol,1962,6.246,3857493,43.85
bol,1963,6.232,3938913,44.8
bol,1964,6.21,4022996,45.54
bol,1965,6.182,4109796,46.17
bol,1966,6.158,4199550,47.03
bol,1967,6.133,4292572,47.86
bol,1968,6.101,4388944,48.6
bol,1969,6.058,4488232,49.38
bol,1970,6.004,4590010,50.09
bol,1971,5.947,4694342,50.76
bol,1972,5.885,4800978,51.44
bol,1973,5.847,4910200,52.18
bol,1974,5.796,5022475,52.92
bol,1975,5.748,5137539,53.66
bol,1976,5.739,5256496,54.31
bol,1977,5.673,5379166,54.86
bol,1978,5.61,5504123,55.41
bol,1979,5.542,5630849,56.1
bol,1980,5.474,5758900,56.76
bol,1981,5.408,5888109,57.25
bol,1982,5.346,6018088,57.61
bol,1983,5.289,6149060,57.77
bol,1984,5.242,6281868,58.54
bol,1985,5.153,6416185,59.14
bol,1986,5.115,6552479,59.72
bol,1987,5.063,6692162,60.13
bol,1988,5.025,6835508,60.5
bol,1989,4.965,6981766,61.08
bol,1990,4.9,7130142,61.69
bol,1991,4.846,7280289,62.05
bol,1992,4.713,7430336,62.46
bol,1993,4.592,7579195,62.94
bol,1994,4.494,7727322,63.57
bol,1995,4.409,7874676,64.02
bol,1996,4.336,8021736,64.57
bol,1997,4.219,8167900,64.98
bol,1998,4.149,8313394,65.49
bol,1999,4.09,8459806,66.01
bol,2000,3.991,8606326,66.53
bol,2001,3.89,8752736,67.16
bol,2002,3.802,8900355,67.59
bol,2003,3.721,9050700,68.09
bol,2004,3.633,9204287,68.58
bol,2005,3.558,9360754,68.97
bol,2006,3.533,9521689,69.31
bol,2007,3.447,9685960,69.56
bol,2008,3.364,9850858,69.8
bol,2009,3.287,10016275,70.08
bol,2010,3.213,10182345,70.3
bol,2011,3.143,10348929,70.5
bol,2012,3.076,10515807,70.73
bol,2013,3.01,10682608,70.9
bol,2014,2.947,10848888,71.09
bol,2015,2.886,11014705,71.3
bol,2016,2.829,11180020,71.49
bol,2017,2.777,11344587,71.65
bol,2018,2.73,11508368,71.84
bol,2019,2.688,11671386,72.01
bol,2020,2.651,11816299,68.43
bol,2021,2.618,11937360,67.54
bol,2022,2.584,12077154,68.92
bol,2023,2.547,12244159,73.01
bra,1960,6.051,72388126,52.44
bra,1961,6.022,74605447,52.97
bra,1962,5.984,76865323,53.53
bra,1963,5.93,79164235,53.99
bra,1964,5.818,81488595,54.43
bra,1965,5.677,83817583,54.83
bra,1966,5.516,86139359,55.19
bra,1967,5.336,88446124,55.59
bra,1968,5.165,90741240,56.07
bra,1969,5.041,93045777,56.52
bra,1970,4.934,95375651,56.94
bra,1971,4.838,97739273,57.45
bra,1972,4.735,100146797,58.03
bra,1973,4.638,102600976,58.57
bra,1974,4.502,105089675,59.16
bra,1975,4.415,107619565,59.78
bra,1976,4.339,110213349,60.39
bra,1977,4.267,112875292,61.07
bra,1978,4.195,115600942,61.72
bra,1979,4.12,118380821,62.27
bra,1980,4.037,121207461,62.74
bra,1981,3.943,124063109,63.3
bra,1982,3.838,126923155,63.87
bra,1983,3.723,129790077,64.06
bra,1984,3.6,132658864,64.21
bra,1985,3.48,135515595,64.61
bra,1986,3.361,138336370,65.06
bra,1987,3.232,141104944,65.65
bra,1988,3.112,143826357,66.07
bra,1989,3.007,146502972,66.72
bra,1990,2.896,149143223,67.29
bra,1991,2.805,151724256,67.92
bra,1992,2.71,154275079,68.34
bra,1993,2.66,156794577,68.43
bra,1994,2.603,159265006,68.81
bra,1995,2.567,161735073,69.17
bra,1996,2.511,164202549,69.52
bra,1997,2.468,166661659,70.08
bra,1998,2.418,169159655,70.4
bra,1999,2.335,171641543,70.79
bra,2000,2.247,174018282,71.18
bra,2001,2.162,176301203,71.49
bra,2002,2.081,178503484,71.76
bra,2003,2.006,180622688,72.03
bra,2004,1.973,182675143,72.31
bra,2005,1.942,184688101,72.81
bra,2006,1.896,186653106,73.06
bra,2007,1.854,188552320,73.31
bra,2008,1.815,190367302,73.5
bra,2009,1.799,192079951,73.66
bra,2010,1.786,193701929,73.85
bra,2011,1.777,195284734,74.01
bra,2012,1.766,196876111,74.34
bra,2013,1.761,198478299,74.55
bra,2014,1.775,200085127,74.83
bra,2015,1.777,201675532,75.03
bra,2016,1.727,203218114,75.05
bra,2017,1.74,204703445,75.44
bra,2018,1.744,206107261,75.69
bra,2019,1.705,207455459,75.85
bra,2020,1.653,208660842,74.51
bra,2021,1.638,209550294,73.24
bra,2022,1.629,210306415,73.92
bra,2023,1.619,211140729,76.69
brb,1960,4.706,230893,66.14
brb,1961,4.153,233148,66.45
brb,1962,4.3,235224,67
brb,1963,4.304,237557,67.45
brb,1964,4.214,239958,67.82
brb,1965,4.176,242417,68.23
brb,1966,4.144,244996,68.46
brb,1967,3.599,247091,68.68
brb,1968,3.574,248540,68.79
brb,1969,3.342,249444,68.91
brb,1970,3.079,249387,69.18
brb,1971,3.199,249168,69.54
brb,1972,3.153,249658,69.75
brb,1973,2.865,250322,69.95
brb,1974,2.652,250777,70.14
brb,1975,2.447,251175,70.33
brb,1976,2.241,251442,69.74
brb,1977,2.201,251626,71.04
brb,1978,1.839,251551,71.62
brb,1979,1.862,251269,72.28
brb,1980,1.777,251524,72.96
brb,1981,1.846,252270,73.52
brb,1982,1.859,253095,73.92
